Country,State,Date,ConfirmedCases,ConfirmedDeaths,
India,All,2/7/20,3,0,
India,All,2/8/20,3,0,
India,All,2/9/20,3,0,
India,All,2/10/20,3,0,
India,All,2/11/20,3,0,
India,All,2/12/20,3,0,
India,All,2/13/20,3,0,
India,All,2/14/20,3,0,
India,All,2/15/20,3,0,
India,All,2/16/20,3,0,
India,All,2/17/20,3,0,
India,All,2/18/20,3,0,
India,All,2/19/20,3,0,
India,All,2/20/20,3,0,
India,All,2/21/20,3,0,
India,All,2/22/20,3,0,
India,All,2/23/20,3,0,
India,All,2/24/20,3,0,
India,All,2/25/20,3,0,
India,All,2/26/20,3,0,
India,All,2/27/20,3,0,
India,All,2/28/20,3,0,
India,All,2/29/20,3,0,
India,All,3/1/20,3,0,
India,All,3/2/20,3,0,
India,All,3/3/20,5,0,
India,All,3/4/20,6,0,
India,All,3/5/20,28,0,
India,All,3/6/20,29,0,
India,All,3/7/20,31,0,
India,All,3/8/20,34,0,
India,All,3/10/20,44,0,
India,All,3/11/20,50,0,
India,All,3/12/20,73,0,
India,All,3/13/20,75,1,
India,All,3/14/20,83,2,
India,All,3/15/20,90,2,
India,All,3/16/20,93,2,
India,All,3/17/20,125,3,
India,All,3/18/20,137,3,
Indonesia,All,12/31/19,0,0,
Indonesia,All,1/1/20,0,0,
Indonesia,All,1/2/20,0,0,
Indonesia,All,1/3/20,0,0,
Indonesia,All,1/4/20,0,0,
Indonesia,All,1/5/20,0,0,
Indonesia,All,1/6/20,0,0,
Indonesia,All,1/7/20,0,0,
Indonesia,All,1/8/20,0,0,
Indonesia,All,1/9/20,0,0,
Indonesia,All,1/10/20,0,0,
Indonesia,All,1/11/20,0,0,
Indonesia,All,1/12/20,0,0,
Indonesia,All,1/13/20,0,0,
Indonesia,All,1/14/20,0,0,
Indonesia,All,1/15/20,0,0,
Indonesia,All,1/16/20,0,0,
Indonesia,All,1/17/20,0,0,
Indonesia,All,1/18/20,0,0,
Indonesia,All,1/19/20,0,0,
Indonesia,All,1/20/20,0,0,
Indonesia,All,1/21/20,0,0,
Indonesia,All,1/22/20,0,0,
Indonesia,All,1/23/20,0,0,
Indonesia,All,1/24/20,0,0,
Indonesia,All,1/25/20,0,0,
Indonesia,All,1/26/20,0,0,
Indonesia,All,1/27/20,0,0,
Indonesia,All,1/28/20,0,0,
Indonesia,All,1/29/20,0,0,
Indonesia,All,1/30/20,0,0,
Indonesia,All,1/31/20,0,0,
Indonesia,All,2/1/20,0,0,
Indonesia,All,2/2/20,0,0,
Indonesia,All,2/3/20,0,0,
Indonesia,All,2/4/20,0,0,
Indonesia,All,2/5/20,0,0,
Indonesia,All,2/6/20,0,0,
Indonesia,All,2/7/20,0,0,
Indonesia,All,2/8/20,0,0,
Indonesia,All,2/9/20,0,0,
Indonesia,All,2/10/20,0,0,
Indonesia,All,2/11/20,0,0,
Indonesia,All,2/12/20,0,0,
Indonesia,All,2/13/20,0,0,
Indonesia,All,2/14/20,0,0,
Indonesia,All,2/15/20,0,0,
Indonesia,All,2/16/20,0,0,
Indonesia,All,2/17/20,0,0,
Indonesia,All,2/18/20,0,0,
Indonesia,All,2/19/20,0,0,
Indonesia,All,2/20/20,0,0,
Indonesia,All,2/21/20,0,0,
Indonesia,All,2/22/20,0,0,
Indonesia,All,2/23/20,0,0,
Indonesia,All,2/24/20,0,0,
Indonesia,All,2/25/20,0,0,
Indonesia,All,2/26/20,0,0,
Indonesia,All,2/27/20,0,0,
Indonesia,All,2/28/20,0,0,
Indonesia,All,2/29/20,0,0,
Indonesia,All,3/1/20,0,0,
Indonesia,All,3/2/20,2,0,
Indonesia,All,3/7/20,4,0,
Indonesia,All,3/9/20,6,0,
Indonesia,All,3/11/20,19,0,
Indonesia,All,3/12/20,34,1,
Indonesia,All,3/14/20,69,4,
Indonesia,All,3/15/20,96,4,
Indonesia,All,3/16/20,117,5,
Indonesia,All,3/17/20,134,5,
Indonesia,All,3/18/20,172,5,
Iran,All,12/31/19,0,0,
Iran,All,1/1/20,0,0,
Iran,All,1/2/20,0,0,
Iran,All,1/3/20,0,0,
Iran,All,1/4/20,0,0,
Iran,All,1/5/20,0,0,
Iran,All,1/6/20,0,0,
Iran,All,1/7/20,0,0,
Iran,All,1/8/20,0,0,
Iran,All,1/9/20,0,0,
Iran,All,1/10/20,0,0,
Iran,All,1/11/20,0,0,
Iran,All,1/12/20,0,0,
Iran,All,1/13/20,0,0,
Iran,All,1/14/20,0,0,
Iran,All,1/15/20,0,0,
Iran,All,1/16/20,0,0,
Iran,All,1/17/20,0,0,
Iran,All,1/18/20,0,0,
Iran,All,1/19/20,0,0,
Iran,All,1/20/20,0,0,
Iran,All,1/21/20,0,0,
Iran,All,1/22/20,0,0,
Iran,All,1/23/20,0,0,
Iran,All,1/24/20,0,0,
Iran,All,1/25/20,0,0,
Iran,All,1/26/20,0,0,
Iran,All,1/27/20,0,0,
Iran,All,1/28/20,0,0,
Iran,All,1/29/20,0,0,
Iran,All,1/30/20,0,0,
Iran,All,1/31/20,0,0,
Iran,All,2/1/20,0,0,
Iran,All,2/2/20,0,0,
Iran,All,2/3/20,0,0,
Iran,All,2/4/20,0,0,
Iran,All,2/5/20,0,0,
Iran,All,2/6/20,0,0,
Iran,All,2/7/20,0,0,
Iran,All,2/8/20,0,0,
Iran,All,2/9/20,0,0,
Iran,All,2/10/20,0,0,
Iran,All,2/11/20,0,0,
Iran,All,2/12/20,0,0,
Iran,All,2/13/20,0,0,
Iran,All,2/14/20,0,0,
Iran,All,2/15/20,0,0,
Iran,All,2/16/20,0,0,
Iran,All,2/17/20,0,0,
Iran,All,2/18/20,0,0,
Iran,All,2/19/20,0,0,
Iran,All,2/20/20,2,2,
Iran,All,2/21/20,5,2,
Iran,All,2/22/20,18,4,
Iran,All,2/23/20,28,5,
Iran,All,2/24/20,43,8,
Iran,All,2/25/20,61,12,
Iran,All,2/26/20,95,15,
Iran,All,2/27/20,139,19,
Iran,All,2/28/20,245,26,
Iran,All,2/29/20,388,34,
Iran,All,3/1/20,593,43,
Iran,All,3/2/20,978,54,
Iran,All,3/3/20,1501,66,
Iran,All,3/4/20,2336,77,
Iran,All,3/5/20,2922,92,
Iran,All,3/6/20,3513,107,
Iran,All,3/7/20,4747,124,
Iran,All,3/8/20,5823,145,
Iran,All,3/9/20,6566,194,
Iran,All,3/10/20,7161,237,
Iran,All,3/11/20,8042,291,
Iran,All,3/12/20,9000,354,
Iran,All,3/13/20,10075,429,
Iran,All,3/14/20,11364,514,
Iran,All,3/15/20,12729,611,
Iran,All,3/16/20,13938,724,
Iran,All,3/17/20,14991,853,
Iran,All,3/18/20,16169,988,
Iraq,All,12/31/19,0,0,
Iraq,All,1/1/20,0,0,
Iraq,All,1/2/20,0,0,
Iraq,All,1/3/20,0,0,
Iraq,All,1/4/20,0,0,
Iraq,All,1/5/20,0,0,
Iraq,All,1/6/20,0,0,
Iraq,All,1/7/20,0,0,
Iraq,All,1/8/20,0,0,
Iraq,All,1/9/20,0,0,
Iraq,All,1/10/20,0,0,
Iraq,All,1/11/20,0,0,
Iraq,All,1/12/20,0,0,
Iraq,All,1/13/20,0,0,
Iraq,All,1/14/20,0,0,
Iraq,All,1/15/20,0,0,
Iraq,All,1/16/20,0,0,
Iraq,All,1/17/20,0,0,
Iraq,All,1/18/20,0,0,
Iraq,All,1/19/20,0,0,
Iraq,All,1/20/20,0,0,
Iraq,All,1/21/20,0,0,
Iraq,All,1/22/20,0,0,
Iraq,All,1/23/20,0,0,
Iraq,All,1/24/20,0,0,
Iraq,All,1/25/20,0,0,
Iraq,All,1/26/20,0,0,
Iraq,All,1/27/20,0,0,
Iraq,All,1/28/20,0,0,
Iraq,All,1/29/20,0,0,
Iraq,All,1/30/20,0,0,
Iraq,All,1/31/20,0,0,
Iraq,All,2/1/20,0,0,
Iraq,All,2/2/20,0,0,
Iraq,All,2/3/20,0,0,
Iraq,All,2/4/20,0,0,
Iraq,All,2/5/20,0,0,
Iraq,All,2/6/20,0,0,
Iraq,All,2/7/20,0,0,
Iraq,All,2/8/20,0,0,
Iraq,All,2/9/20,0,0,
Iraq,All,2/10/20,0,0,
Iraq,All,2/11/20,0,0,
Iraq,All,2/12/20,0,0,
Iraq,All,2/13/20,0,0,
Iraq,All,2/14/20,0,0,
Iraq,All,2/15/20,0,0,
Iraq,All,2/16/20,0,0,
Iraq,All,2/17/20,0,0,
Iraq,All,2/18/20,0,0,
Iraq,All,2/19/20,0,0,
Iraq,All,2/20/20,0,0,
Iraq,All,2/21/20,0,0,
Iraq,All,2/22/20,0,0,
Iraq,All,2/23/20,0,0,
Iraq,All,2/24/20,0,0,
Iraq,All,2/25/20,1,0,
Iraq,All,2/26/20,5,0,
Iraq,All,2/27/20,5,0,
Iraq,All,2/28/20,6,0,
Iraq,All,2/29/20,7,0,
Iraq,All,3/1/20,13,0,
Iraq,All,3/2/20,19,0,
Iraq,All,3/3/20,21,0,
Iraq,All,3/4/20,26,0,
Iraq,All,3/5/20,31,0,
Iraq,All,3/6/20,38,2,
Iraq,All,3/8/20,54,2,
Iraq,All,3/9/20,61,6,
Iraq,All,3/11/20,61,6,
Iraq,All,3/12/20,70,8,
Iraq,All,3/13/20,74,8,
Iraq,All,3/14/20,85,9,
Iraq,All,3/15/20,85,9,
Iraq,All,3/16/20,124,9,
Iraq,All,3/17/20,124,9,
Iraq,All,3/18/20,154,11,
Ireland,All,12/31/19,0,0,
Ireland,All,1/1/20,0,0,
Ireland,All,1/2/20,0,0,
Ireland,All,1/3/20,0,0,
Ireland,All,1/4/20,0,0,
Ireland,All,1/5/20,0,0,
Ireland,All,1/6/20,0,0,
Ireland,All,1/7/20,0,0,
Ireland,All,1/8/20,0,0,
Ireland,All,1/9/20,0,0,
Ireland,All,1/10/20,0,0,
Ireland,All,1/11/20,0,0,
Ireland,All,1/12/20,0,0,
Ireland,All,1/13/20,0,0,
Ireland,All,1/14/20,0,0,
Ireland,All,1/15/20,0,0,
Ireland,All,1/16/20,0,0,
Ireland,All,1/17/20,0,0,
Ireland,All,1/18/20,0,0,
Ireland,All,1/19/20,0,0,
Ireland,All,1/20/20,0,0,
Ireland,All,1/21/20,0,0,
Ireland,All,1/22/20,0,0,
Ireland,All,1/23/20,0,0,
Ireland,All,1/24/20,0,0,
Ireland,All,1/25/20,0,0,
Ireland,All,1/26/20,0,0,
Ireland,All,1/27/20,0,0,
Ireland,All,1/28/20,0,0,
Ireland,All,1/29/20,0,0,
Ireland,All,1/30/20,0,0,
Ireland,All,1/31/20,0,0,
Ireland,All,2/1/20,0,0,
Ireland,All,2/2/20,0,0,
Ireland,All,2/3/20,0,0,
Ireland,All,2/4/20,0,0,
Ireland,All,2/5/20,0,0,
Ireland,All,2/6/20,0,0,
Ireland,All,2/7/20,0,0,
Ireland,All,2/8/20,0,0,
Ireland,All,2/9/20,0,0,
Ireland,All,2/10/20,0,0,
Ireland,All,2/11/20,0,0,
Ireland,All,2/12/20,0,0,
Ireland,All,2/13/20,0,0,
Ireland,All,2/14/20,0,0,
Ireland,All,2/15/20,0,0,
Ireland,All,2/16/20,0,0,
Ireland,All,2/17/20,0,0,
Ireland,All,2/18/20,0,0,
Ireland,All,2/19/20,0,0,
Ireland,All,2/20/20,0,0,
Ireland,All,2/21/20,0,0,
Ireland,All,2/22/20,0,0,
Ireland,All,2/23/20,0,0,
Ireland,All,2/24/20,0,0,
Ireland,All,2/25/20,0,0,
Ireland,All,2/26/20,0,0,
Ireland,All,2/27/20,0,0,
Ireland,All,2/28/20,0,0,
Ireland,All,2/29/20,0,0,
Ireland,All,3/1/20,1,0,
Ireland,All,3/2/20,1,0,
Ireland,All,3/4/20,2,0,
Ireland,All,3/5/20,6,0,
Ireland,All,3/6/20,13,0,
Ireland,All,3/7/20,18,0,
Ireland,All,3/8/20,19,0,
Ireland,All,3/9/20,21,0,
Ireland,All,3/11/20,35,0,
Ireland,All,3/12/20,43,1,
Ireland,All,3/13/20,70,1,
Ireland,All,3/14/20,91,1,
Ireland,All,3/15/20,129,2,
Ireland,All,3/16/20,169,2,
Ireland,All,3/17/20,223,2,
Ireland,All,3/18/20,292,2,
Israel,All,12/31/19,0,0,
Israel,All,1/1/20,0,0,
Israel,All,1/2/20,0,0,
Israel,All,1/3/20,0,0,
Israel,All,1/4/20,0,0,
Israel,All,1/5/20,0,0,
Israel,All,1/6/20,0,0,
Israel,All,1/7/20,0,0,
Israel,All,1/8/20,0,0,
Israel,All,1/9/20,0,0,
Israel,All,1/10/20,0,0,
Israel,All,1/11/20,0,0,
Israel,All,1/12/20,0,0,
Israel,All,1/13/20,0,0,
Israel,All,1/14/20,0,0,
Israel,All,1/15/20,0,0,
Israel,All,1/16/20,0,0,
Israel,All,1/17/20,0,0,
Israel,All,1/18/20,0,0,
Israel,All,1/19/20,0,0,
Israel,All,1/20/20,0,0,
Israel,All,1/21/20,0,0,
Israel,All,1/22/20,0,0,
Israel,All,1/23/20,0,0,
Israel,All,1/24/20,0,0,
Israel,All,1/25/20,0,0,
Israel,All,1/26/20,0,0,
Israel,All,1/27/20,0,0,
Israel,All,1/28/20,0,0,
Israel,All,1/29/20,0,0,
Israel,All,1/30/20,0,0,
Israel,All,1/31/20,0,0,
Israel,All,2/1/20,0,0,
Israel,All,2/2/20,0,0,
Israel,All,2/3/20,0,0,
Israel,All,2/4/20,0,0,
Israel,All,2/5/20,0,0,
Israel,All,2/6/20,0,0,
Israel,All,2/7/20,0,0,
Israel,All,2/8/20,0,0,
Israel,All,2/9/20,0,0,
Israel,All,2/10/20,0,0,
Israel,All,2/11/20,0,0,
Israel,All,2/12/20,0,0,
Israel,All,2/13/20,0,0,
Israel,All,2/14/20,0,0,
Israel,All,2/15/20,0,0,
Israel,All,2/16/20,0,0,
Israel,All,2/17/20,0,0,
Israel,All,2/18/20,0,0,
Israel,All,2/19/20,0,0,
Israel,All,2/20/20,0,0,
Israel,All,2/21/20,0,0,
Israel,All,2/22/20,1,0,
Israel,All,2/23/20,1,0,
Israel,All,2/24/20,2,0,
Israel,All,2/25/20,2,0,
Israel,All,2/26/20,2,0,
Israel,All,2/27/20,2,0,
Israel,All,2/28/20,3,0,
Israel,All,2/29/20,7,0,
Israel,All,3/1/20,7,0,
Israel,All,3/2/20,10,0,
Israel,All,3/5/20,15,0,
Israel,All,3/6/20,17,0,
Israel,All,3/7/20,19,0,
Israel,All,3/8/20,25,0,
Israel,All,3/9/20,39,0,
Israel,All,3/11/20,70,0,
Israel,All,3/12/20,82,0,
Israel,All,3/13/20,96,0,
Israel,All,3/14/20,116,0,
Israel,All,3/15/20,178,0,
Israel,All,3/16/20,250,0,
Israel,All,3/17/20,260,0,
Israel,All,3/18/20,427,0,
Italy,All,12/31/19,0,0,
Italy,All,1/1/20,0,0,
Italy,All,1/2/20,0,0,
Italy,All,1/3/20,0,0,
Italy,All,1/4/20,0,0,
Italy,All,1/5/20,0,0,
Italy,All,1/6/20,0,0,
Italy,All,1/7/20,0,0,
Italy,All,1/8/20,0,0,
Italy,All,1/9/20,0,0,
Italy,All,1/10/20,0,0,
Italy,All,1/11/20,0,0,
Italy,All,1/12/20,0,0,
Italy,All,1/13/20,0,0,
Italy,All,1/14/20,0,0,
Italy,All,1/15/20,0,0,
Italy,All,1/16/20,0,0,
Italy,All,1/17/20,0,0,
Italy,All,1/18/20,0,0,
Italy,All,1/19/20,0,0,
Italy,All,1/20/20,0,0,
Italy,All,1/21/20,0,0,
Italy,All,1/22/20,0,0,
Italy,All,1/23/20,0,0,
Italy,All,1/24/20,0,0,
Italy,All,1/25/20,0,0,
Italy,All,1/26/20,0,0,
Italy,All,1/27/20,0,0,
Italy,All,1/28/20,0,0,
Italy,All,1/29/20,0,0,
Italy,All,1/30/20,0,0,
Italy,All,1/31/20,3,0,
Italy,All,2/1/20,3,0,
Italy,All,2/2/20,3,0,
Italy,All,2/3/20,3,0,
Italy,All,2/4/20,3,0,
Italy,All,2/5/20,3,0,
Italy,All,2/6/20,3,0,
Italy,All,2/7/20,3,0,
Italy,All,2/8/20,3,0,
Italy,All,2/9/20,3,0,
Italy,All,2/10/20,3,0,
Italy,All,2/11/20,3,0,
Italy,All,2/12/20,3,0,
Italy,All,2/13/20,3,0,
Italy,All,2/14/20,3,0,
Italy,All,2/15/20,3,0,
Italy,All,2/16/20,3,0,
Italy,All,2/17/20,3,0,
Italy,All,2/18/20,3,0,
Italy,All,2/19/20,3,0,
Italy,All,2/20/20,3,0,
Italy,All,2/21/20,3,0,
Italy,All,2/22/20,17,0,
Italy,All,2/23/20,79,2,
Italy,All,2/24/20,132,2,
Italy,All,2/25/20,229,6,
Italy,All,2/26/20,322,11,
Italy,All,2/27/20,400,12,
Italy,All,2/28/20,650,17,
Italy,All,2/29/20,888,21,
Italy,All,3/1/20,1128,29,
Italy,All,3/2/20,1689,35,
Italy,All,3/3/20,1835,52,
Italy,All,3/4/20,2502,80,
Italy,All,3/5/20,3089,107,
Italy,All,3/6/20,3858,148,
Italy,All,3/7/20,4636,197,
Italy,All,3/8/20,5883,233,
Italy,All,3/9/20,7375,366,
Italy,All,3/10/20,9172,464,
Italy,All,3/11/20,10149,631,
Italy,All,3/12/20,12462,827,
Italy,All,3/13/20,15113,1016,
Italy,All,3/14/20,17660,1268,
Italy,All,3/15/20,17750,1441,
Italy,All,3/16/20,23980,1811,
Italy,All,3/17/20,27980,2158,
Italy,All,3/18/20,31506,2505,
Jamaica,All,3/12/20,2,0,
Jamaica,All,3/13/20,6,0,
Jamaica,All,3/14/20,8,0,
Jamaica,All,3/16/20,10,0,
Jamaica,All,3/17/20,10,0,
Jamaica,All,3/18/20,13,0,
Japan,All,12/31/19,0,0,
Japan,All,1/1/20,0,0,
Japan,All,1/2/20,0,0,
Japan,All,1/3/20,0,0,
Japan,All,1/4/20,0,0,
Japan,All,1/5/20,0,0,
Japan,All,1/6/20,0,0,
Japan,All,1/7/20,0,0,
Japan,All,1/8/20,0,0,
Japan,All,1/9/20,0,0,
Japan,All,1/10/20,0,0,
Japan,All,1/11/20,0,0,
Japan,All,1/12/20,0,0,
Japan,All,1/13/20,0,0,
Japan,All,1/14/20,0,0,
Japan,All,1/15/20,1,0,
Japan,All,1/16/20,1,0,
Japan,All,1/17/20,1,0,
Japan,All,1/18/20,1,0,
Japan,All,1/19/20,1,0,
Japan,All,1/20/20,1,0,
Japan,All,1/21/20,1,0,
Japan,All,1/22/20,1,0,
Japan,All,1/23/20,1,0,
Japan,All,1/24/20,2,0,
Japan,All,1/25/20,2,0,
Japan,All,1/26/20,3,0,
Japan,All,1/27/20,3,0,
Japan,All,1/28/20,4,0,
Japan,All,1/29/20,7,0,
Japan,All,1/30/20,11,0,
Japan,All,1/31/20,14,0,
Japan,All,2/1/20,15,0,
Japan,All,2/2/20,19,0,
Japan,All,2/3/20,20,0,
Japan,All,2/4/20,20,0,
Japan,All,2/5/20,25,0,
Japan,All,2/6/20,25,0,
Japan,All,2/7/20,25,0,
Japan,All,2/8/20,25,0,
Japan,All,2/9/20,25,0,
Japan,All,2/10/20,25,0,
Japan,All,2/11/20,25,0,
Japan,All,2/12/20,25,0,
Japan,All,2/13/20,29,1,
Japan,All,2/14/20,30,1,
Japan,All,2/15/20,38,1,
Japan,All,2/16/20,52,1,
Japan,All,2/17/20,59,1,
Japan,All,2/18/20,59,1,
Japan,All,2/19/20,66,1,
Japan,All,2/20/20,84,1,
Japan,All,2/21/20,93,1,
Japan,All,2/22/20,105,1,
Japan,All,2/23/20,132,1,
Japan,All,2/24/20,144,1,
Japan,All,2/25/20,144,1,
Japan,All,2/26/20,164,1,
Japan,All,2/27/20,186,3,
Japan,All,2/28/20,210,3,
Japan,All,2/29/20,230,3,
Japan,All,3/1/20,239,5,
Japan,All,3/2/20,254,6,
Japan,All,3/3/20,254,6,
Japan,All,3/4/20,268,6,
Japan,All,3/5/20,317,6,
Japan,All,3/6/20,349,6,
Japan,All,3/7/20,408,6,
Japan,All,3/8/20,455,6,
Japan,All,3/9/20,488,7,
Japan,All,3/10/20,514,9,
Japan,All,3/11/20,568,12,
Japan,All,3/12/20,619,15,
Japan,All,3/13/20,675,19,
Japan,All,3/14/20,737,21,
Japan,All,3/15/20,780,22,
Japan,All,3/16/20,814,24,
Japan,All,3/17/20,824,28,
Japan,All,3/18/20,829,28,
Jordan,All,3/3/20,1,0,
Jordan,All,3/8/20,1,0,
Jordan,All,3/15/20,1,0,
Jordan,All,3/16/20,15,0,
Jordan,All,3/17/20,16,0,
Jordan,All,3/18/20,35,0,
Kazakhstan,All,3/15/20,6,0,
Kazakhstan,All,3/16/20,9,0,
Kazakhstan,All,3/17/20,11,0,
Kazakhstan,All,3/18/20,33,0,
Kenya,All,3/14/20,1,0,
Kenya,All,3/15/20,1,0,
Kenya,All,3/16/20,3,0,
Kenya,All,3/17/20,3,0,
Kenya,All,3/18/20,4,0,
Kosovo,All,3/16/20,2,0,
Kosovo,All,3/17/20,2,0,
Kosovo,All,3/18/20,19,0,
Kuwait,All,12/31/19,0,0,
Kuwait,All,1/1/20,0,0,
Kuwait,All,1/2/20,0,0,
Kuwait,All,1/3/20,0,0,
Kuwait,All,1/4/20,0,0,
Kuwait,All,1/5/20,0,0,
Kuwait,All,1/6/20,0,0,
Kuwait,All,1/7/20,0,0,
Kuwait,All,1/8/20,0,0,
Kuwait,All,1/9/20,0,0,
Kuwait,All,1/10/20,0,0,
Kuwait,All,1/11/20,0,0,
Kuwait,All,1/12/20,0,0,
Kuwait,All,1/13/20,0,0,
Kuwait,All,1/14/20,0,0,
Kuwait,All,1/15/20,0,0,
Kuwait,All,1/16/20,0,0,
Kuwait,All,1/17/20,0,0,
Kuwait,All,1/18/20,0,0,
Kuwait,All,1/19/20,0,0,
Kuwait,All,1/20/20,0,0,
Kuwait,All,1/21/20,0,0,
Kuwait,All,1/22/20,0,0,
Kuwait,All,1/23/20,0,0,
Kuwait,All,1/24/20,0,0,
Kuwait,All,1/25/20,0,0,
Kuwait,All,1/26/20,0,0,
Kuwait,All,1/27/20,0,0,
Kuwait,All,1/28/20,0,0,
Kuwait,All,1/29/20,0,0,
Kuwait,All,1/30/20,0,0,
Kuwait,All,1/31/20,0,0,
Kuwait,All,2/1/20,0,0,
Kuwait,All,2/2/20,0,0,
Kuwait,All,2/3/20,0,0,
Kuwait,All,2/4/20,0,0,
Kuwait,All,2/5/20,0,0,
Kuwait,All,2/6/20,0,0,
Kuwait,All,2/7/20,0,0,
Kuwait,All,2/8/20,0,0,
Kuwait,All,2/9/20,0,0,
Kuwait,All,2/10/20,0,0,
Kuwait,All,2/11/20,0,0,
Kuwait,All,2/12/20,0,0,
Kuwait,All,2/13/20,0,0,
Kuwait,All,2/14/20,0,0,
Kuwait,All,2/15/20,0,0,
Kuwait,All,2/16/20,0,0,
Kuwait,All,2/17/20,0,0,
Kuwait,All,2/18/20,0,0,
Kuwait,All,2/19/20,0,0,
Kuwait,All,2/20/20,0,0,
Kuwait,All,2/21/20,0,0,
Kuwait,All,2/22/20,0,0,
Kuwait,All,2/23/20,0,0,
Kuwait,All,2/24/20,3,0,
Kuwait,All,2/25/20,5,0,
Kuwait,All,2/26/20,11,0,
Kuwait,All,2/27/20,26,0,
Kuwait,All,2/28/20,43,0,
Kuwait,All,2/29/20,45,0,
Kuwait,All,3/1/20,45,0,
Kuwait,All,3/2/20,46,0,
Kuwait,All,3/3/20,56,0,
Kuwait,All,3/6/20,58,0,
Kuwait,All,3/8/20,61,0,
Kuwait,All,3/9/20,64,0,
Kuwait,All,3/10/20,65,0,
Kuwait,All,3/11/20,69,0,
Kuwait,All,3/12/20,72,0,
Kuwait,All,3/13/20,80,0,
Kuwait,All,3/14/20,100,0,
Kuwait,All,3/15/20,104,0,
Kuwait,All,3/16/20,112,0,
Kuwait,All,3/17/20,123,0,
Kuwait,All,3/18/20,130,0,
Latvia,All,3/3/20,1,0,
Latvia,All,3/8/20,2,0,
Latvia,All,3/9/20,3,0,
Latvia,All,3/10/20,6,0,
Latvia,All,3/11/20,8,0,
Latvia,All,3/12/20,10,0,
Latvia,All,3/13/20,16,0,
Latvia,All,3/14/20,19,0,
Latvia,All,3/15/20,26,0,
Latvia,All,3/16/20,31,0,
Latvia,All,3/17/20,36,0,
Latvia,All,3/18/20,61,0,
Lebanon,All,12/31/19,0,0,
Lebanon,All,1/1/20,0,0,
Lebanon,All,1/2/20,0,0,
Lebanon,All,1/3/20,0,0,
Lebanon,All,1/4/20,0,0,
Lebanon,All,1/5/20,0,0,
Lebanon,All,1/6/20,0,0,
Lebanon,All,1/7/20,0,0,
Lebanon,All,1/8/20,0,0,
Lebanon,All,1/9/20,0,0,
Lebanon,All,1/10/20,0,0,
Lebanon,All,1/11/20,0,0,
Lebanon,All,1/12/20,0,0,
Lebanon,All,1/13/20,0,0,
Lebanon,All,1/14/20,0,0,
Lebanon,All,1/15/20,0,0,
Lebanon,All,1/16/20,0,0,
Lebanon,All,1/17/20,0,0,
Lebanon,All,1/18/20,0,0,
Lebanon,All,1/19/20,0,0,
Lebanon,All,1/20/20,0,0,
Lebanon,All,1/21/20,0,0,
Lebanon,All,1/22/20,0,0,
Lebanon,All,1/23/20,0,0,
Lebanon,All,1/24/20,0,0,
Lebanon,All,1/25/20,0,0,
Lebanon,All,1/26/20,0,0,
Lebanon,All,1/27/20,0,0,
Lebanon,All,1/28/20,0,0,
Lebanon,All,1/29/20,0,0,
Lebanon,All,1/30/20,0,0,
Lebanon,All,1/31/20,0,0,
Lebanon,All,2/1/20,0,0,
Lebanon,All,2/2/20,0,0,
Lebanon,All,2/3/20,0,0,
Lebanon,All,2/4/20,0,0,
Lebanon,All,2/5/20,0,0,
Lebanon,All,2/6/20,0,0,
Lebanon,All,2/7/20,0,0,
Lebanon,All,2/8/20,0,0,
Lebanon,All,2/9/20,0,0,
Lebanon,All,2/10/20,0,0,
Lebanon,All,2/11/20,0,0,
Lebanon,All,2/12/20,0,0,
Lebanon,All,2/13/20,0,0,
Lebanon,All,2/14/20,0,0,
Lebanon,All,2/15/20,0,0,
Lebanon,All,2/16/20,0,0,
Lebanon,All,2/17/20,0,0,
Lebanon,All,2/18/20,0,0,
Lebanon,All,2/19/20,0,0,
Lebanon,All,2/20/20,0,0,
Lebanon,All,2/21/20,0,0,
Lebanon,All,2/22/20,1,0,
Lebanon,All,2/23/20,1,0,
Lebanon,All,2/24/20,1,0,
Lebanon,All,2/25/20,1,0,
Lebanon,All,2/26/20,1,0,
Lebanon,All,2/27/20,2,0,
Lebanon,All,2/28/20,3,0,
Lebanon,All,2/29/20,3,0,
Lebanon,All,3/1/20,4,0,
Lebanon,All,3/2/20,10,0,
Lebanon,All,3/3/20,13,0,
Lebanon,All,3/6/20,16,0,
Lebanon,All,3/7/20,22,0,
Lebanon,All,3/9/20,32,0,
Lebanon,All,3/10/20,41,0,
Lebanon,All,3/11/20,41,1,
Lebanon,All,3/12/20,61,2,
Lebanon,All,3/13/20,66,2,
Lebanon,All,3/15/20,93,3,
Lebanon,All,3/16/20,99,3,
Lebanon,All,3/17/20,120,3,
Lebanon,All,3/18/20,120,3,
Liberia,All,3/17/20,1,0,
Liberia,All,3/18/20,2,0,
Liechtenstein,All,3/5/20,1,0,
Liechtenstein,All,3/12/20,3,0,
Liechtenstein,All,3/13/20,4,0,
Liechtenstein,All,3/14/20,4,0,
Liechtenstein,All,3/15/20,4,0,
Liechtenstein,All,3/16/20,7,0,
Liechtenstein,All,3/17/20,7,0,
Liechtenstein,All,3/18/20,7,0,
Lithuania,All,12/31/19,0,0,
Lithuania,All,1/1/20,0,0,
Lithuania,All,1/2/20,0,0,
Lithuania,All,1/3/20,0,0,
Lithuania,All,1/4/20,0,0,
Lithuania,All,1/5/20,0,0,
